,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
307,ABCB1,SLCO2B1,9835.1401452534,3.293338476423638,0.0004950260459145775,0.002949530190241024,0.005164850024338806,5589.277205672666,0.014985015,0.04433497448034328,0.023706118006274243,True
312,ABCC1,SLC16A1,13134.604857099324,4.527899230277507,2.9786488514014157e-06,2.2818577808057274e-05,0.006065920335197546,56778.5144251023,0.000999001,0.0036945811779928745,0.022208583715807535,True
320,ABCC1,ABCC4,12104.651085366551,4.172842725648091,1.504113011008495e-05,0.00010407491640687812,0.005590259468636313,26730.60888614265,0.000999001,0.0036945811779928745,0.010455521269502435,True
322,ABCC1,ABCC1,30496.030789742555,10.965871965802911,2.7880220124545006e-28,4.98358934726242e-27,0.014083902433526476,117961.04891740499,0.000999001,0.0036945811779928745,0.04613977411371725,True
326,ABCC1,ABCC3,9475.259602077324,3.266411218738427,0.0005445997766556071,0.003200456221715828,0.004375934451537799,11327.386227308,0.000999001,0.0036945811779928745,0.004430640848173296,True
333,SLCO1B1,SLCO1B3,3014.774009978255,1.0177438962427714,0.1543998402498063,0.4072314668838389,0.0012567823353498329,601.7714672792599,0.000999001,0.0036945811779928745,0.011513767064475875,True
342,TAP1,TAP1,59057.25354643894,21.23601873001901,2.2198086292586624e-100,9.522979019519661e-99,0.0288247472037071,164917.23276361768,0.000999001,0.0036945811779928745,0.06345271619695614,True
343,ATP7A,TAP1,11009.921880977758,3.799240931278748,7.256997160046323e-05,0.0004789618125630573,0.005299899079443621,49036.094986113414,0.000999001,0.0036945811779928745,0.09667535225430438,True
352,AQP1,AQP1,157235.6671595422,56.53936430012691,0.0,0.0,0.15762787944366186,646962.1975376455,0.000999001,0.0036945811779928745,0.2006066659379618,True
355,AQP1,ATP7B,9712.42178027836,3.184530675155032,0.0007249447162852883,0.004202720044410658,0.009736648669759556,13307.091672309452,0.000999001,0.0036945811779928745,0.004126193622862305,True
360,AQP7,AQP7,37977.27295810706,13.65600381702877,9.295485099184728e-43,2.3457430044413225e-41,0.016441736430282818,16840.674788550146,0.000999001,0.0036945811779928745,0.021458488025971997,True
362,AQP5,AQP5,12964.905181292768,4.661967035875736,1.56600682650064e-06,1.2441054232755083e-05,0.006211182261885625,1844.3024739632733,0.000999001,0.0036945811779928745,0.012680347247848715,True
366,AQP1,AQP7,6825.593776692422,2.276598751591791,0.011405098752378834,0.0489278736477052,0.00684261969564574,59786.35282426495,0.000999001,0.0036945811779928745,0.01853824064885732,True
368,AQP9,AQP9,24954.322296181745,8.97316457935082,1.4405756440422607e-19,2.288914634422703e-18,0.010861197758794716,2552.398837966969,0.000999001,0.0036945811779928745,0.014623569031169445,True
372,AQP5,ATP7B,2857.0486005832017,0.9367755143666342,0.17443702148090262,0.42041282143431025,0.0013687450344714407,817.0596126928367,0.007992008,0.025396824690202872,0.005617624959789684,True
387,ABCC1,SLC22A4,7137.103112883528,2.460377304290925,0.006939550970785085,0.032011477058782815,0.0032961097328665923,18897.754282883103,0.000999001,0.0036945811779928745,0.007391746020156877,True
